word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Erdreich,Wassermassen spülten zunächst das Erdreich aus und schnitten sich in den Sandstein ein.,13,13,"['Erd', 'reich']",2,3
Waldstück,An der Straße nach Zeven erstreckt sich das Waldstück Schönhoop.,10,20,"['Wald', 'stück']",2,3
Kurz,"Das Schulangebot umfasst: Kurz- und Langzeitgymnasium mit zweisprachiger Matura Deutsch/Englisch, Musikgymnasium, Fachmittelschule mit Fachmaturität, Vorkurs für die Pädagogische Hochschule.",19,26,"['Kur', 'z']",2,3
Anmeldung,Seither untersagt ihm die Polizei öffentliche Treffen ohne vorherige Anmeldung und ohne einen Bodyguard durchzuführen.,15,23,"['An', 'meldung']",2,3
Cocktail,Zu den bekanntesten Regiearbeiten Clutes zählen die vielteilige Hörspielserie um Professor van Dusen und die Reihe Cocktail für zwei.,19,12,"['Cock', 'tail']",2,3
Naturalien,"Die Abgabe bestand in Getreide und anderen Naturalien, die dem Stift als wirtschaftliche Grundlage der eigenen Haushaltung dienten.",18,15,"['Natural', 'ien']",2,3
Gastrolle,Tom Waits spielt in einer kleinen Gastrolle den Conférencier Irving Starck.,11,16,"['Gast', 'rolle']",2,3
Kernstück,Die normierte Programmierung Kernstück der normierten Programmierung ist die Programmablaufsteuerung.,10,15,"['Kern', 'stück']",2,3
Oberhaus,In seiner ersten und einzigen Saison im Oberhaus des deutschen Fußballs spielte Gaedke 32-mal und erzielte ein Tor.,18,25,"['Ober', 'haus']",2,3
Endbahnhof,Der zwischenzeitliche Endbahnhof Shin-Hakodate-Hokuto befindet sich rund 18 km vom Stadtzentrum von Hakodate entfernt;,14,16,"['End', 'bahnhof']",2,3
Kodex,Heute wird dieser Kodex in der Biblioteca Nazionale Centrale in Florenz aufbewahrt (Signatur Banco Rari 20).,16,13,"['Kod', 'ex']",2,3
Schaum,Im Vergleich zu auf heißluft- oder gefrier-getrocknetem Kaffee bildet sprüh-getrockneter Kaffee einen kolloidalen Schaum aus winzig kleinen Bläschen.,18,16,"['Scha', 'um']",2,3
Gewitter,"Als das Gewitter tatsächlich anfängt, schleicht sich Gaylord in die Scheune, um es beobachten zu können.",16,13,"['Gew', 'itter']",2,3
Hirsch,Am Flussufer im Hintergrund sind ein Hirsch und eine Hirschkuh zu sehen.,12,21,"['Hir', 'sch']",2,3
Lackierung,"Daraufhin änderte sich die Tankbeschriftung des Motorrads in „Flying Merkel“ und die Lackierung in leuchtendes Orange, später als „Merkel-Orange“ bezeichnet.",20,21,"['Lack', 'ierung']",2,3
Rast,Während einer Rast entschuldigt sich Sam später nicht für sein Verhalten.,11,12,"['R', 'ast']",2,3
Hausfrau,"Das Handbuch für die gute Hausfrau ist ein Text, der einem Gerücht zufolge am 13.",15,24,"['Haus', 'frau']",2,3
Aufpreis,"Mai 1999 entfiel in den Berlin-Frankfurt-Sprintern der zuvor notwendige Aufpreis, nicht jedoch die Reservierungspflicht.",14,22,"['Auf', 'preis']",2,3
Wache,"Die Polizisten wurden von Serben, die über Nacht im Ort Wache hielten, an der Tat gehindert.",16,22,"['W', 'ache']",2,3
Corvette,Die Entwickler der Corvette setzten bei der C4 auf konsequenten Leichtbau.,11,20,"['Cor', 'vette']",2,3
Polymer,"2013: Mauritius stellt im September drei Banknoten auf Polymer um: 25, 50 und 500 Rupien.",15,25,"['Poly', 'mer']",2,3
Seegebiet,Außerdem wurde das Seegebiet vor Kotor für jugoslawischen Schiffsverkehr gesperrt und Aufklärungsarbeit geleistet.,13,14,"['See', 'gebiet']",2,3
Koma,"Vergiftungserscheinungen (bei Tieren beobachtet) sind Erbrechen, Gastroenteritis, Krämpfe, Pulsbeschleunigung, Blutdrucksenkung, Tod im Koma durch Atemlähmung.",15,19,"['K', 'oma']",2,3
Assessor,Das Assessor-Examen legte Wilke 1962 nach dem Besuch des landwirtschaftlich-pädagogischen Instituts in Gießen und einer einjährigen Referendarzeit in Fritzlar ab.,20,25,"['Ass', 'essor']",2,3
Allee,"Zugänglich ist eine Allee aus Eukalyptusbäumen, die umsäumt werden von Lianen und Efeu.",13,24,"['Al', 'lee']",2,3
Hochgericht,"Das Hochgericht übte die Reichsstadt Nürnberg aus, was vom brandenburg-ansbachischen Oberamt Cadolzburg bestritten wurde.",14,18,"['Hoch', 'gericht']",2,3
Raub,"schnell stellte sich jedoch heraus, dass er nichts mit der Raub- und Mordserie zu tun hatte.",16,18,"['Ra', 'ub']",2,3
Ampel,"Nach der Landtagswahl bekam eine Dänen-Ampel, die von der Linken toleriert werden würde, keine Mehrheit.",15,15,"['Amp', 'el']",2,3
Depression,"2017 wurde Keck zum Vorstandsvorsitzenden des Münchner Bündnis gegen Depression gewählt, dieses Amt legte er 2019 wieder nieder.",18,21,"['Dep', 'ression']",2,3
Gestühl,Das Gestühl wurde um das Jahr 1500 angefertigt und umfasst insgesamt 42 Sitzplätze.,13,14,"['Gest', 'ühl']",2,3
Grundöl,"Der Verdicker bildet die Matrix, in der das Grundöl eingelagert wird.",11,15,"['Grund', 'öl']",2,3
Radiuskopf,"Durch die ausgeübte Muskelkraft am Ellenbogen wirkt normalerweise ein Druck auf den Radiuskopf, der es gegen das Capitulum drückt.",19,14,"['Radius', 'kopf']",2,3
Tierpark,Der Tierpark Gotha ist ein kleiner zoologischer Garten am Fuße des Kleinen Seebergs in der Residenzstadt Gotha.,17,26,"['Tier', 'park']",2,3
Akku,Auch diese Geräte laden beim Anschluss an eine externe Spannungsquelle einen angeschlossenen Akku.,13,26,"['Ak', 'ku']",2,3
Blende,Insbesondere an kontrastreichen Übergängen kann man so unter Umständen die Form der Blende im Bild wiedererkennen.,16,13,"['Bl', 'ende']",2,3
Kuchen,"Geschlagene und meist gesüßte Sahne wird als Beigabe zu Eis, Pudding, Obst, Kuchen, Waffeln und anderen Dessertspeisen gereicht.",18,16,"['K', 'uchen']",2,3
Einsetzung,Einsetzung Mnangagwas Drei Tage später wurde Mnangagwa als Präsident vereidigt.,10,26,"['Ein', 'setzung']",2,3
Fries,Im oberen Bereich wird er von einem Fries mit steinernen Stierschädeln (Bukrania) umlaufen.,13,25,"['F', 'ries']",2,3
Kurie,Auch die endgültige Vereinigung Siziliens mit dem Reich konnte Heinrich wegen der ablehnenden Haltung der Kurie nicht durchsetzen.,18,22,"['Kur', 'ie']",2,3
Bundesbahn,Zwischen 1968 und 1970 wurden erste Vorentwürfe einer Neubaustrecke für das Ausbauprogramm für das Netz der Deutschen Bundesbahn entwickelt.,19,13,"['Bundes', 'bahn']",2,3
Lesart,"Apoptygma Berzerk, eine norwegische Band eine andere Lesart für Agag (Agog) eine Kurzform für Apophis für Apopi I. bzw.",19,20,"['Les', 'art']",2,3
Kundgebung,Im Februar 2003 sprach er auf einer Kundgebung in London vor fast 1 Million Menschen.,15,18,"['Kund', 'gebung']",2,3
Drei,"Erst in den letzten sechs Rennen des Jahres gelang es Mika Salo, drei Rennen in den Punkterängen zu beenden.",19,19,"['D', 'rei']",2,3
Kokain,Anlässlich der Obduktion seiner Leiche fand man neben Alkohol auch Valium und Kokain in seinem Blut.,16,18,"['Kok', 'ain']",2,3
Geschoss,Gleichzeitig wird das Geschoss in einem weichen Medium instabil und überschlägt sich.,12,15,"['Gesch', 'oss']",2,3
Referenz,Im ersten Vers werde mit dem Reimschluss „öden wüsten“ die Petrarca-Referenz deutlich markiert.,13,23,"['Refer', 'enz']",2,3
Stadtpark,In Bezug auf die Endphaseverbrechen in Bochum befindet sich am Eingang zum Stadtpark an der Bergstraße eine Gedenktafel.,18,20,"['Stadt', 'park']",2,3
Metropolit,"Juli 2008 von Erzbischof Kyrill I., damals Metropolit von Smolensk und Kaliningrad, dann Patriarch von Moskau und Russland, geweiht.",19,19,"['Met', 'ropolit']",2,3
Parade,Die Parade-Tour endete am 9. September in Yokohama im Yokohama Stadium.,11,27,"['Par', 'ade']",2,3
Nein,"u. a. deshalb, weil komplexe Standpunkte nicht immer eindeutig auf Ja-, Nein- bzw.",13,13,"['Ne', 'in']",2,3
Nationalpreis,1969 Nationalpreis der DDR für Kunst und Literatur 1974 Martin-Andersen-Nexö-Kunstpreis der Stadt Dresden 1975 Vaterländischer Verdienstorden in Bronze,18,12,"['National', 'preis']",2,3
Acht,Richtcharakteristische Modelle sind: die Breite Niere die Niere die Superniere die Hyperniere die Acht die Keule;,16,15,"['A', 'cht']",2,3
Prorektor,Von 2000 bis 2003 war er Prorektor für Wissenschaft an der TUD.,12,26,"['Pro', 'rektor']",2,3
Lettner,"Das herausragende Merkmal der Innenausstattung ist der Lettner, dessen Hängeboden erhalten geblieben ist.",13,13,"['Lett', 'ner']",2,3
Gatte,Der Gatte solle lieber anstelle des Adlers Grabsteine machen für die ganze „Nazibagage“.,13,15,"['G', 'atte']",2,3
Sikh,(Das Sikh Rehat Maryada ist ein wichtiges Manifest des Sikhglaubens.,10,13,"['S', 'ikh']",2,3
Hornhaut,Seit 2002 hat sich Hafezi sowohl von seiner Forschung wie auch von seinen klinischen Interesse auf die Hornhaut konzentriert.,19,16,"['Horn', 'haut']",2,3
Erleben,Der absolute Maßstab für die psychische Schädigung ist also das subjektive Erleben des Subjekts.,14,21,"['Er', 'leben']",2,3
Grammy,Außerdem erhielt es eine Nominierung als bestes Folkalbum bei den Grammy Awards 2016.,13,16,"['Gram', 'my']",2,3
Birke,"Die Hänge-Birke kommt in ganz Europa, mit Ausnahme von Nordskandinavien, in Nordamerika und Asien vor.",15,25,"['Bir', 'ke']",2,3
Knabe,"Der Knabe, Attis, war wunderschön, so dass Agdistis sich in ihn verliebte.",12,15,"['Kn', 'abe']",2,3
Einlage,"Bei der Einlage und dem Umblatt bewirkt eine Kombination der drei Sorten, die ligada, den typischen Geschmack einer jeden Zigarrenmarke.",20,20,"['Ein', 'lage']",2,3
Weltbank,Dieses Programm war von der Weltbank in Auftrag gegeben worden.,10,14,"['Welt', 'bank']",2,3
Hebung,"Der Viehzuchtverein Andelsbuch wurde am 28. Januar 1894 gegründet, mit dem Ziel der Hebung der Viehzucht im Allgemeinen (Statuten).",19,18,"['Heb', 'ung']",2,3
Partnerstadt,"1986 stellte er erstmals 50 seiner Grafiken, Zeichnungen und Gemälde in Oberursels Partnerstadt Epinay-sur-Seine (bei Paris) aus.",17,18,"['Partner', 'stadt']",2,3
Heu,"Sicher hat es noch einige Jahre gedauert, bis man Heu gewinnen konnte.",12,18,"['He', 'u']",2,3
Pulver,Für die Verwendung gelten Höchstmengenbeschränkungen von 50 Gramm Zusatzstoff pro Kilogramm Tafelsüßen in Pulver- und Tablettenform.,16,24,"['Pul', 'ver']",2,3
Handarbeit,"Deshalb sollen sich die Brüder beschäftigen: zu bestimmten Zeiten mit Handarbeit, zu bestimmten anderen Stunden mit heiliger Lesung.“",18,20,"['Hand', 'arbeit']",2,3
Comedian,Bei der US-amerikanischen Fernsehsendung In Living Color auf FOX lernte er den Stand-Up-Comedian und Schauspieler Jim Carrey kennen.,18,21,"['Com', 'edian']",2,3
Pforte,"In einem Kriegsrat in Edirne forderte der Krim-Khan Selim I. Giray schließlich die Osmanische Pforte auf, Osman zu töten.",19,14,"['P', 'forte']",2,3
Kiefer,"Der Wald weist überwiegend Ponderosa-Kiefer, aber auch harte Hölzer wie Aspen oder Birken auf.",14,25,"['K', 'iefer']",2,3
Filet,Das Filet ist der kommerziell gesehen bedeutsamste Teil des Fisches.,10,13,"['File', 't']",2,3
Sportlerin,"Welz ist der Familienname folgender Personen: Anita Welz (1942–2020), deutsche Sportlerin",11,17,"['Sport', 'lerin']",2,3
Bankwesen,"Der übrige Teil übte freie Berufe aus oder war im Bankwesen, in medizinischen Bereichen und in der Industrie beschäftigt.",19,20,"['Bank', 'wesen']",2,3
Betrug,Diesen Krämern wurde oft Betrug durch ungenaues Wiegen und den Verkauf verdorbener oder minderwertiger Ware vorgeworfen.,16,16,"['Bet', 'rug']",2,3
Flachs,Weitere 100 Tage wuchs der Flachs heran und konnte geerntet werden.,11,20,"['Fl', 'achs']",2,3
Startnummer,Auf ihn folgte mit Startnummer 2 mit Dominik Schwaiger der erste von vier deutschen Rennläufern.,15,19,"['Start', 'nummer']",2,3
Festigung,"Eskill sorgte zielstrebig für die Festigung der wirtschaftlichen Grundlagen des Erzbischofssitzes, die um 1400 gesichert waren.",16,14,"['Fest', 'igung']",2,3
Zange,"Diese Einrichtung heißt kapazitive Koppelstrecke oder kapazitive Koppelzange, obwohl ihr Aufbau nicht an eine Zange erinnert.",16,18,"['Z', 'ange']",2,3
Buche,Das natürliche Verbreitungsgebiet der Taiwan-Buche liegt im Süden Chinas sowie dem nördlichen Teil Taiwans.,14,17,"['Bu', 'che']",2,3
Bleiche,"1842 erwarb er von Josef Falta die Seidl-Bleiche (Sejdlovské bélidlo) in Vysoká Srbská, die er um eine Textilfärberei erweiterte.",19,12,"['Ble', 'iche']",2,3
Magnetismus,Wiedemann beschäftigte sich vor allem mit der Polarisation des Lichts sowie mit Fragen der Elektrizität und des Magnetismus.,18,15,"['Magnet', 'ismus']",2,3
Blume,"Der etwa 200 m lange Weg führt zu einem mittels Kleinpflaster gestalteten Zentrum, das eine sechsblättrige Blume symbolisiert.",18,23,"['Bl', 'ume']",2,3
Galerist,"Ernst Volland (* 1946 in Bürgstadt) ist ein deutscher Künstler, Fotograf, Karikaturist, Galerist, Kurator und Autor.",16,13,"['Galer', 'ist']",2,3
Seuche,Im Laufe der Belagerung von Tunis starb der König am 25. August 1270 an einer Seuche.,16,18,"['Se', 'uche']",2,3
Weib,"Licharew erklärt ihr axiomatisch: „Ich aber sage Ihnen, daß das Weib immer die Sklavin des Mannes war und sein wird.“",20,19,"['We', 'ib']",2,3
Eule,"Eine gewisse Ähnlichkeit besteht zur Flohkraut-Eule (Melanchra persicariae), die ebenfalls auffällig weiße Nierenmakel besitzt.",14,12,"['E', 'ule']",2,3
Rationalisierung,Infolge der Rationalisierung des Überseehandels haben sich die Betriebe jedoch näher an den Containerterminals angesiedelt.,15,12,"['Rational', 'isierung']",2,3
Positiv,Neben der Grundstufe der Adjektive (dem Positiv) gibt es im Lateinischen – wie im Deutschen –:,16,12,"['Pos', 'itiv']",2,3
Niederung,Der Geologe Olaf Juschus ordnet die Niederung den kleineren weichselglazialen Abflussbahnen zu und bezeichnet sie als Streganzer Talung.,18,13,"['Nieder', 'ung']",2,3
Kleinbahn,Die Lokomotive 2 hingegen war bei der Kleinbahn bis 1923 im Dienst.,12,26,"['Klein', 'bahn']",2,3
Grabstelle,Unter dem Altarraum befindet sich eine Gruft und unter der Sakristei eine Grabstelle.,13,15,"['Grab', 'stelle']",2,3
Handvoll,"Heute sind nur noch etwa eine Handvoll historischer Fahrzeuge erhalten, die als Traditionsschiffe oder Freizeitfahrzeuge betrieben werden.",17,16,"['Hand', 'voll']",2,3
Produktpalette,Die Produktpalette der eigenen Fahrradmarke Scott reicht von Rennrädern über Mountainbikes bis zu Touren- und Alltagsrädern.,16,18,"['Produkt', 'palette']",2,3
Katholik,Als Katholik polnischer Abstammung wurde er in St. Petersburg immer öfters schikaniert.,12,13,"['Kath', 'olik']",2,3
Varianz,"Im Grenzfall von großen ist die Varianz detektierter Photonen , wobei der spontane Emissionsfaktor ist.",15,17,"['Vari', 'anz']",2,3
Zelt,Durch starken Regen und Schneefall waren sie vier Tage in ihrem Zelt gefangen und mussten sich erst wieder ausgraben.,19,20,"['Z', 'elt']",2,3
Tinte,"Sie drohten potenziellen Wählern, ihre bei der Stimmabgabe mit Tinte markierten Finger abzuschneiden.",13,17,"['T', 'inte']",2,3
Synchronspringen,Im Synchronspringen gewannen die Beachvolleyballspielerin Ilka Semmler und das Model Miriam Höller.,12,18,"['Synchron', 'springen']",2,3
Suppe,Mizutaki: Hühnerfleisch wird in einer Suppe zusammen mit anderen Zutaten gekocht und mit einer Soße zum Tunken wie Ponzu serviert.,20,16,"['Supp', 'e']",2,3
Leine,"Die ähnlich konstruierte, aber einteilige, über 36 m lange „Ohedammbrücke über die Leine“ war im Jahr 2014 nicht mehr verkehrssicher.",20,15,"['Le', 'ine']",2,3
Honig,"Nahrungslieferanten Fleisch (sämtliche Schlachttiere) Milch (z. B.: Hausrinder und Hausziegen) Eier (z. B.: Vögel, insbesondere Hühner) Honig (Honigbienen)",18,15,"['Hon', 'ig']",2,3
Theaterpreis,"Theaterpreis (Deutschland) Kultur (Jena) Jakob Michael Reinhold Lenz Auszeichnung (Jena) Erstverleihung 1997 Lenz, Jakob Michael Reinhold",16,12,"['Theater', 'preis']",2,3
Wasch,Preston erscheint unbemerkt und stiehlt die Baupläne für die Wasch- und Schermaschine.,12,16,"['Was', 'ch']",2,3
Empfindung,"Auslöser (englisch inducer) eine sensorische Empfindung hervor, die sog. Begleitempfindung (englisch concurrent).",12,14,"['Emp', 'findung']",2,3
Oberpräsident,"1815 wurde die Provinz Westfalen geschaffen, zu deren Oberpräsident von Vincke ernannt wurde.",13,12,"['Ober', 'präsident']",2,3
Flamme,"Dieses Fest war zwar eher klein, dennoch sehr bedeutend im alten Athen, da die Flamme im Tempel nie erlöschen durfte.",20,24,"['Flam', 'me']",2,3
Ungarn,"Folge 5 Der Kaiser hat das Attentat in der Kirche überlebt, bei dem Attentäter handelt es sich um einen Ungarn.",20,15,"['Ung', 'arn']",2,3
Knopf,"Der Spiegel konnte manuell, ohne den Verschluss spannen zu müssen, durch einen Knopf in Aufnahmeposition gebracht werden.",17,18,"['Kn', 'opf']",2,3
Romanik,Bauwerk der Romanik in Okzitanien Saturninus-von-Toulouse-Kirche Kirchengebäude im Département Aude Romanische Kirche Kirchengebäude im Bistum Carcassonne-Narbonne Erbaut im 13.,19,20,"['Roman', 'ik']",2,3
Anwohner,"Abends gab es einen Mangel an Feuerwehrleuten, so dass die Anwohner selbst Brände löschen mussten;",15,23,"['An', 'wohner']",2,3
Doping,Radsportler (Polen) Polnischer Meister (Radsport) Sportler (Posen) Dopingfall im Radsport Doping in Polen Pole Geboren 1974 Mann,17,21,"['D', 'oping']",2,3
Ausruf,"Ein Schwerpunkt ihres künstlerischen Schaffens war das Fach der naiven und sentimentalen Liebhaberinnen und der Ausruf Voila, une actrice!",19,14,"['Aus', 'ruf']",2,3
Konfiguration,Diese Konfiguration wird bei AMD intern auch unter der Bezeichnung Fiji Pro geführt.,13,27,"['Kon', 'figuration']",2,3
Handwagen,In den Alpen wurde traditionell ein Handwagen mit eingespanntem Sennenhund zum Transport von Milch benutzt.,15,15,"['Hand', 'wagen']",2,3
Kenner,Er gilt als Kenner der atheistischen bzw. kirchenkritischen Szene in Deutschland aus kirchlicher Perspektive.,14,22,"['Ken', 'ner']",2,3
Lichtung,Nahe der höchsten Stelle des Bergausläufers befindet sich eine kleine Lichtung.,11,23,"['L', 'ichtung']",2,3
Anflug,Der Gemeindename ist durch das gleichnamige Funkfeuer im Anflug des Flughafens Zürich international bekannt.,14,19,"['An', 'flug']",2,3
Ansitz,Im Winter nutzte man wohl den Ansitz der Familie in Miesbach und die Wallenburg nördlich des Ortes.,17,15,"['Ans', 'itz']",2,3
Lithograph,"Er erkannte sein Talent und riet ihm, Lithograph zu werden.",10,13,"['Lith', 'ograph']",2,3
Transceiver,Aus den Typbezeichnungen kann man auf das beabsichtigte Hauptanwendungsgebiet schließen: Die Geräteserien TH-… sind Handfunkgeräte (Transceiver-handheld);,16,21,"['Trans', 'ceiver']",2,3
Musikrichtung,Die Musikrichtung der Band ist heute mit einer Kombination aus Funk und Jazz zu beschreiben.,15,16,"['Musik', 'richtung']",2,3
Klient,Sodann wird der Klient meistens erst in seine eigene Kindheit geführt.,11,20,"['Kl', 'ient']",2,3
Fachmesse,Die ISS GUT! ist eine Fachmesse für das Gastgewerbe und Ernährungshandwerk.,11,17,"['Fach', 'messe']",2,3
Oothek,Ootheken der Schaben Bei vielen Schaben werden die Kokons entweder kurz nachdem die Oothek voll ausgehärtet ist oder einige Zeit später abgelegt.,22,15,"['O', 'othek']",2,3
Kombi,"Alternativ gibt es auch Dampfgargeräte (Kombi-Steamer), die über eine spezielle Bedampfungsfunktion verfügen.",12,14,"['K', 'ombi']",2,3
Humanismus,"Renaissance und Humanismus Die Wurzeln des Neopaganismus reichen zurück bis in die Renaissance, als antike Mythologie und Philosophie wiederentdeckt wurden.",20,24,"['Human', 'ismus']",2,3
